code,p17hong,p17yoo,p17the,p17han,p17kuk,p17jung,p17valid,p16the,p16han,p16kuk,p16jung,p16valid,r17han,r17the,r17hong,r17kuk,r17yoo,r17jung,r16the,r16han,r16kuk,r16jung,d_the,d_han,d_kuk,d_jung,win17r,winner17,wingap17,sec17r,sec17,third17r,third17,forth17r,forth17,last17r,last17
1124064,3753,1453,8483,5206,4113,1341,19202,4378,3661,4168,1111,14494,0.271117592,0.441776898,0.195448391,0.214196438,0.075669201,0.069836475,0.327717989,0.274046495,0.311998304,0.083164615,0.11405891,-0.002928903,-0.097801866,-0.01332814,0.441776898,1,0.22758046,0.214196438,3,0.195448391,2,0.075669201,4,0.069836475,5
1124065,3597,1322,6541,4919,3763,1009,16294,3318,4002,3998,908,13081,0.301890266,0.401436111,0.220756107,0.230943906,0.08113416,0.061924635,0.270356187,0.32608965,0.325763724,0.073985358,0.131079925,-0.024199384,-0.094819818,-0.012060723,0.401436111,1,0.170492206,0.230943906,3,0.220756107,2,0.08113416,4,0.061924635,5
1124066,136,45,255,181,150,34,624,99,121,129,15,379,0.290064103,0.408653846,0.217948718,0.240384615,0.072115385,0.054487179,0.270234573,0.3302867,0.352123838,0.040944632,0.138419273,-0.040222598,-0.111739222,0.013542547,0.408653846,1,0.168269231,0.240384615,3,0.217948718,2,0.072115385,4,0.054487179,5
1124067,4357,1724,8054,6081,4721,1121,20040,4319,5265,5202,1261,17127,0.303443114,0.401896208,0.21741517,0.235578842,0.086027944,0.055938124,0.268300761,0.327067262,0.323153637,0.078334628,0.133595447,-0.023624148,-0.087574794,-0.022396504,0.401896208,1,0.166317365,0.235578842,3,0.21741517,2,0.086027944,4,0.055938124,5
1124068,3184,1134,5484,4318,3179,798,13827,2627,3565,3050,727,10714,0.312287553,0.396615318,0.230274101,0.22991249,0.082013452,0.05771317,0.262602112,0.35636716,0.30488635,0.07267291,0.134013206,-0.044079606,-0.07497386,-0.01495974,0.396615318,1,0.166341216,0.230274101,2,0.22991249,3,0.082013452,4,0.05771317,5
1124069,4141,1651,5258,5792,3442,773,15299,1854,3721,2775,651,9517,0.378586836,0.343682594,0.270671286,0.224982025,0.10791555,0.050526178,0.205519357,0.412479788,0.307613924,0.072164564,0.138163237,-0.033892952,-0.082631899,-0.021638386,0.343682594,1,0.073011308,0.270671286,2,0.224982025,3,0.10791555,4,0.050526178,5
1124071,3490,1229,7322,4719,3495,1111,16699,3637,3297,3510,1013,12538,0.282591772,0.438469369,0.208994551,0.20929397,0.073597221,0.06653093,0.316459329,0.286875559,0.305408921,0.088142233,0.122010041,-0.004283787,-0.096114951,-0.021611303,0.438469369,1,0.2291754,0.20929397,3,0.208994551,2,0.073597221,4,0.06653093,5
1124075,4707,1815,6801,6522,3933,801,18102,3670,5383,4496,1264,15521,0.36029168,0.375704342,0.260026516,0.21726881,0.100265164,0.044249254,0.247139452,0.362493643,0.302762664,0.085118329,0.12856489,-0.002201962,-0.085493853,-0.040869075,0.375704342,1,0.115677826,0.260026516,2,0.21726881,3,0.100265164,4,0.044249254,5
1124077,3165,1093,3813,4258,2341,520,10955,1777,3499,2386,705,8794,0.388680968,0.348060246,0.288909174,0.213692378,0.099771794,0.04746691,0.211936081,0.41731252,0.284569212,0.084082688,0.136124165,-0.028631553,-0.070876834,-0.036615778,0.348060246,1,0.059151073,0.288909174,2,0.213692378,3,0.099771794,4,0.04746691,5
1124078,2439,759,1755,3198,1468,316,6762,864,2505,1448,333,5445,0.472937001,0.259538598,0.360692103,0.217095534,0.112244898,0.046731736,0.167146734,0.484609454,0.280125545,0.064421137,0.092391864,-0.011672453,-0.063030011,-0.017689401,0.360692103,2,0.101153505,0.259538598,1,0.217095534,3,0.112244898,4,0.046731736,5
1124079,4514,2325,8261,6839,4916,982,21049,3864,5157,4916,1352,15969,0.324908547,0.3924652,0.214451993,0.233550287,0.110456554,0.046653048,0.252118376,0.336484074,0.3207593,0.088215332,0.140346825,-0.011575528,-0.087209012,-0.041562285,0.3924652,1,0.158914913,0.233550287,3,0.214451993,2,0.110456554,4,0.046653048,5
1124080,6244,2122,7038,8366,4795,908,21182,3580,7078,5117,1284,17981,0.394957983,0.332263242,0.294778586,0.226371447,0.100179398,0.042866585,0.209116838,0.413443849,0.298896889,0.075001682,0.123146404,-0.018485866,-0.072525441,-0.032135097,0.332263242,1,0.037484657,0.294778586,2,0.226371447,3,0.100179398,4,0.042866585,5
1124081,4114,1582,8812,5696,4785,1326,20679,4344,4600,4995,1230,16603,0.275448523,0.426132792,0.19894579,0.231394168,0.076502732,0.064123023,0.285542614,0.302370171,0.328334566,0.080851154,0.140590178,-0.026921649,-0.096940398,-0.016728131,0.426132792,1,0.194738624,0.231394168,3,0.19894579,2,0.076502732,4,0.064123023,5
1124082,2124,1185,4844,3309,2773,661,11611,1693,1306,1810,502,5640,0.284988373,0.417190595,0.18292998,0.238825252,0.102058393,0.056928774,0.318113455,0.24539644,0.340097669,0.094325431,0.09907714,0.039591933,-0.101272417,-0.037396656,0.417190595,1,0.178365343,0.238825252,3,0.18292998,2,0.102058393,4,0.056928774,5
1125051,3592,1240,7906,4832,4093,1108,18010,4143,4252,4360,1313,15290,0.268295391,0.438978345,0.199444753,0.227262632,0.068850639,0.061521377,0.293337165,0.301054701,0.308701434,0.092964446,0.14564118,-0.03275931,-0.081438802,-0.031443069,0.438978345,1,0.211715713,0.227262632,3,0.199444753,2,0.068850639,4,0.061521377,5
1125052,1864,553,2785,2417,1620,413,7274,2462,3419,2722,706,9984,0.332279351,0.382870498,0.256255155,0.222711026,0.076024196,0.056777564,0.263057239,0.365309788,0.290837451,0.07543396,0.119813259,-0.033030437,-0.068126425,-0.018656396,0.382870498,1,0.126615342,0.256255155,2,0.222711026,3,0.076024196,4,0.056777564,5
1125053,3791,1148,5449,4939,3258,791,14490,2737,4080,3056,799,11705,0.340855763,0.37605245,0.261628709,0.22484472,0.079227053,0.054589372,0.255527445,0.380910476,0.285309416,0.074594968,0.120525005,-0.040054714,-0.060464695,-0.020005596,0.37605245,1,0.114423741,0.261628709,2,0.22484472,3,0.079227053,4,0.054589372,5
1125054,2775,947,4122,3722,2393,592,10867,2111,3401,2851,718,9719,0.342504831,0.379313518,0.255360265,0.220207969,0.087144566,0.054476857,0.231650501,0.3732086,0.312854372,0.078789702,0.147663017,-0.030703769,-0.092646403,-0.024312845,0.379313518,1,0.123953253,0.255360265,2,0.220207969,3,0.087144566,4,0.054476857,5
1125055,2892,1172,6031,4064,3126,778,14032,1952,2452,2245,592,7747,0.289623717,0.429803307,0.206100342,0.222776511,0.083523375,0.055444698,0.268942045,0.337830889,0.309310908,0.081564391,0.160861261,-0.048207172,-0.086534397,-0.026119693,0.429803307,1,0.207026796,0.222776511,3,0.206100342,2,0.083523375,4,0.055444698,5
1125056,1309,281,1702,1590,1106,247,4674,915,1408,1052,212,3996,0.340179718,0.364142062,0.280059906,0.236628156,0.060119812,0.052845528,0.253505116,0.390093118,0.291461619,0.058735611,0.110636947,-0.0499134,-0.054833464,-0.005890083,0.364142062,1,0.084082157,0.280059906,2,0.236628156,3,0.060119812,4,0.052845528,5
1125058,2117,747,4476,2864,2165,647,10180,2216,2414,2315,678,8076,0.281335953,0.439685658,0.207956778,0.212671906,0.073379175,0.063555992,0.289899634,0.315802219,0.302850927,0.088696729,0.149786024,-0.034466266,-0.090179021,-0.025140737,0.439685658,1,0.227013752,0.212671906,3,0.207956778,2,0.073379175,4,0.063555992,5
1125059,2759,994,4748,3753,2705,665,11907,2452,3272,2814,784,9905,0.315192744,0.398757034,0.231712438,0.227177291,0.083480306,0.0558495,0.262238419,0.349936423,0.300953879,0.083847847,0.136518614,-0.034743679,-0.073776589,-0.027998347,0.398757034,1,0.167044596,0.231712438,2,0.227177291,3,0.083480306,4,0.0558495,5
1125061,4042,1055,6675,5097,4048,993,16871,3107,4419,3639,779,13059,0.302116057,0.395649339,0.239582716,0.239938356,0.062533341,0.058858396,0.259236319,0.368704633,0.303624385,0.064996811,0.13641302,-0.066588576,-0.063686029,-0.006138415,0.395649339,1,0.155710983,0.239938356,3,0.239582716,2,0.062533341,4,0.058858396,5
1125063,3394,925,5625,4319,3507,819,14337,2733,3744,3326,731,11375,0.301248518,0.392341494,0.236730139,0.244611843,0.064518379,0.057124922,0.258233158,0.353759584,0.314263989,0.069070047,0.134108337,-0.052511066,-0.069652145,-0.011945125,0.392341494,1,0.147729651,0.244611843,3,0.236730139,2,0.064518379,4,0.057124922,5
1125065,2786,902,5386,3688,2888,816,12819,2375,2860,2743,751,9295,0.287697948,0.420157579,0.217333645,0.225290584,0.070364303,0.063655511,0.271211348,0.32659556,0.313234832,0.085759883,0.148946231,-0.038897611,-0.087944248,-0.022104372,0.420157579,1,0.194866994,0.225290584,3,0.217333645,2,0.070364303,4,0.063655511,5
1125066,3322,923,6324,4245,3496,900,15029,3048,3563,3543,822,11785,0.282453922,0.420786479,0.221039324,0.232616941,0.061414598,0.059884224,0.27651424,0.323234985,0.321420588,0.074571754,0.14427224,-0.040781063,-0.088803647,-0.01468753,0.420786479,1,0.188169539,0.232616941,3,0.221039324,2,0.061414598,4,0.059884224,5
1125067,3180,1076,5991,4256,3180,866,14345,2882,3345,3539,847,11526,0.296688742,0.417636807,0.221680028,0.221680028,0.075008714,0.060369467,0.270569384,0.314036985,0.332250191,0.079518483,0.147067423,-0.017348243,-0.110570163,-0.019149016,0.417636807,1,0.195956779,0.221680028,2,0.221680028,2,0.075008714,4,0.060369467,5
1125070,2732,1006,4354,3738,2634,678,11448,2110,3277,3230,853,10008,0.326519916,0.380328442,0.238644305,0.230083857,0.087875611,0.059224319,0.221952512,0.344710133,0.339766167,0.089727722,0.15837593,-0.018190217,-0.10968231,-0.030503403,0.380328442,1,0.141684137,0.238644305,2,0.230083857,3,0.087875611,4,0.059224319,5
1125071,4000,1259,6855,5259,3841,1036,17035,3223,4461,4067,974,13650,0.308717347,0.40240681,0.234810684,0.225476959,0.073906663,0.060815967,0.252626739,0.349664252,0.318781554,0.076344537,0.14978007,-0.040946905,-0.093304595,-0.01552857,0.40240681,1,0.167596126,0.234810684,2,0.225476959,3,0.073906663,4,0.060815967,5
1125072,4622,1316,8230,5938,4704,1200,20161,4331,5027,4458,981,16072,0.294529041,0.408213878,0.229254501,0.23332176,0.06527454,0.059520857,0.291402376,0.338231296,0.299947308,0.066004556,0.116811502,-0.043702255,-0.066625549,-0.006483699,0.408213878,1,0.174892118,0.23332176,3,0.229254501,2,0.06527454,4,0.059520857,5
1125073,4640,1188,7942,5828,4726,1122,19711,3862,4946,4368,940,15303,0.295672467,0.402922226,0.235401552,0.239764598,0.060270915,0.056922531,0.272299405,0.348729378,0.307976126,0.066276914,0.130622821,-0.05305691,-0.068211528,-0.009354383,0.402922226,1,0.163157628,0.239764598,3,0.235401552,2,0.060270915,4,0.056922531,5
1125074,6779,2075,11607,8854,6804,1707,29085,5860,7424,6563,1527,23097,0.304418085,0.399071686,0.233075468,0.233935018,0.071342616,0.058690046,0.273099698,0.345988422,0.305862341,0.071164375,0.125971989,-0.041570338,-0.071927323,-0.012474329,0.399071686,1,0.165136668,0.233935018,3,0.233075468,2,0.071342616,4,0.058690046,5
